-1.50, 1.41
-1.50, 1.41
-1.51, 1.41
-1.50, 1.41
-1.50, 1.41
-1.51, 1.41
-1.51, 1.41
-1.51, 1.41
-1.51, 1.41
-1.51, 1.41
-1.51, 1.43
-1.52, 1.42
-1.51, 1.42
-1.53, 1.43
-1.53, 1.43
-1.53, 1.42
-1.54, 1.43
-1.55, 1.43
-1.56, 1.43
-1.56, 1.43
-1.56, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.45
-1.57, 1.45
-1.57, 1.44
-1.57, 1.45
-1.57, 1.46
-1.57, 1.45
-1.57, 1.45
-1.57, 1.44
-1.57, 1.44
-1.57, 1.45
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.55, 1.43
-1.55, 1.43
-1.55, 1.43
-1.54, 1.43
-1.53, 1.43
-1.54, 1.43
-1.55, 1.43
-1.57, 1.43
-1.56, 1.43
-1.54, 1.43
-1.54, 1.43
-1.54, 1.43
-1.55, 1.43
-1.55, 1.43
-1.55, 1.43
-1.55, 1.43
-1.55, 1.43
-1.55, 1.43
-1.55, 1.43
-1.55, 1.44
-1.56, 1.44
-1.56, 1.44
-1.57, 1.45
-1.57, 1.45
-1.57, 1.45
-1.57, 1.45
-1.57, 1.46
-1.57, 1.46
-1.57, 1.47
-1.57, 1.47
-1.57, 1.47
-1.57, 1.47
-1.57, 1.47
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.47
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.48
-1.57, 1.47
-1.57, 1.47
-1.57, 1.47
-1.57, 1.47
-1.57, 1.46
-1.57, 1.46
-1.57, 1.46
-1.57, 1.46
-1.57, 1.45
-1.57, 1.45
-1.57, 1.45
-1.57, 1.45
-1.57, 1.45
-1.57, 1.45
-1.57, 1.44
-1.57, 1.45
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.43
-1.57, 1.43
-1.57, 1.43
-1.57, 1.43
-1.57, 1.43
-1.56, 1.42
-1.57, 1.42
-1.57, 1.42
-1.57, 1.42
-1.55, 1.42
-1.54, 1.42
-1.54, 1.42
-1.53, 1.42
-1.53, 1.42
-1.53, 1.42
-1.52, 1.42
-1.52, 1.41
-1.52, 1.42
-1.52, 1.41
-1.51, 1.41
-1.52, 1.42
-1.51, 1.41
-1.50, 1.41
-1.50, 1.41
-1.51, 1.41
-1.50, 1.41
-1.50, 1.41
-1.51, 1.41
-1.51, 1.41
-1.51, 1.41
-1.51, 1.42
-1.51, 1.41
-1.50, 1.41
-1.51, 1.42
-1.51, 1.42
-1.50, 1.41
-1.50, 1.41
-1.51, 1.42
-1.50, 1.41
-1.51, 1.42
-1.51, 1.42
-1.51, 1.41
-1.51, 1.42
-1.51, 1.42
-1.51, 1.42
-1.51, 1.41
-1.51, 1.42
-1.51, 1.42
-1.51, 1.42
-1.51, 1.42
-1.51, 1.42
-1.52, 1.42
-1.52, 1.42
-1.52, 1.42
-1.53, 1.43
-1.53, 1.43
-1.53, 1.43
-1.53, 1.43
-1.53, 1.43
-1.54, 1.43
-1.54, 1.44
-1.55, 1.44
-1.56, 1.44
-1.56, 1.44
-1.56, 1.44
-1.57, 1.44
-1.56, 1.44
-1.56, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.45
-1.57, 1.45
-1.57, 1.44
-1.57, 1.43
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.44
-1.57, 1.45
-1.57, 1.46
-1.57, 1.46
-1.57, 1.46
-1.57, 1.46
-1.57, 1.47
-1.57, 1.47
-1.57, 1.47
-1.57, 1.47
-1.57, 1.46
-1.57, 1.46
-1.57, 1.47
-1.57, 1.46
-1.57, 1.46
-1.57, 1.46
-1.57, 1.44
-1.51, 1.44
-1.50, 1.44
-1.49, 1.43
-1.49, 1.43
-1.49, 1.43
-1.49, 1.43
-1.49, 1.42
-1.47, 1.41
-1.46, 1.41
-1.46, 1.41
-1.45, 1.40
-1.45, 1.40
-1.45, 1.39
-1.45, 1.39
-1.45, 1.39
-1.44, 1.38
-1.44, 1.38
-1.43, 1.38
-1.45, 1.38
-1.45, 1.38
-1.45, 1.38
-1.44, 1.37
-1.46, 1.38
-1.48, 1.38
-1.46, 1.37
-1.45, 1.36
-1.45, 1.35
-1.45, 1.34
-1.41, 1.33
-1.36, 1.30
-1.32, 1.28
-1.28, 1.26
-1.30, 1.26
-1.30, 1.27
-1.29, 1.26
-1.33, 1.25
-1.27, 1.23
-1.26, 1.24
-1.28, 1.26
-1.25, 1.24
-1.27, 1.25
-1.31, 1.26
-1.32, 1.27
-1.30, 1.27
-1.30, 1.27
-1.30, 1.27
-1.31, 1.27
-1.33, 1.28
-1.34, 1.29
-1.35, 1.31
-1.31, 1.29
-1.30, 1.29
-1.33, 1.31
-1.36, 1.33
-1.35, 1.33
-1.33, 1.33
-1.31, 1.33
-1.34, 1.34
-1.35, 1.34
-1.36, 1.35
-1.37, 1.37
-1.37, 1.36
-1.39, 1.37
-1.37, 1.36
-1.38, 1.37
-1.39, 1.38
-1.41, 1.38
-1.41, 1.39
-1.44, 1.42
-1.46, 1.41
-1.45, 1.40
-1.47, 1.40
-1.47, 1.41
-1.52, 1.44
-1.35, 1.44
-1.37, 1.44
-1.40, 1.42
-1.41, 1.44
-1.45, 1.43
-1.45, 1.41
-1.43, 1.38
-1.44, 1.39
-1.44, 1.38
-1.42, 1.35
-1.39, 1.32
-1.39, 1.33
-1.39, 1.31
-1.38, 1.29
-1.36, 1.26
-1.34, 1.24
-1.34, 1.22
-1.32, 1.19
-1.28, 1.15
-1.27, 1.13
-1.23, 1.11
-1.19, 1.09
-1.16, 1.06
-1.15, 1.05
-1.12, 1.02
-1.11, 1.00
-1.10, 1.00
-1.09, 0.99
-1.08, 0.99
-1.06, 0.98
-1.05, 0.97
-1.05, 0.97
-1.05, 0.97
-1.04, 0.97
-1.05, 0.97
-1.06, 0.97
-1.05, 0.97
-1.06, 0.97
-1.07, 0.98
-1.08, 0.99
-1.07, 0.98
-1.08, 0.99
-1.08, 0.99
-1.08, 0.99
-1.09, 1.00
-1.08, 0.99
-1.09, 0.99
-1.08, 0.99
-1.09, 0.99
-1.09, 0.99
-1.09, 0.99
-1.09, 0.99
-1.09, 0.99
-1.09, 0.99
-1.09, 0.99
-1.09, 0.98
-1.09, 0.98
-1.09, 0.97
-1.09, 0.97
-1.09, 0.97
-1.09, 0.97
-1.09, 0.97
-1.09, 0.97
-1.09, 0.97
-1.08, 0.97
-1.08, 0.97
-1.08, 0.97
-1.09, 0.98
-1.09, 0.97
-1.08, 0.97
-1.08, 0.97
-1.09, 0.98
-1.09, 0.98
-1.09, 0.98
-1.09, 0.98
-1.09, 0.99
-1.10, 0.98
-1.09, 0.98
-1.10, 0.99
-1.10, 0.99
-1.10, 0.99
-1.09, 0.98
-1.10, 0.99
-1.10, 0.99
-1.11, 0.99
-1.10, 0.99
-1.11, 0.99
-1.11, 0.99
-1.11, 0.99
-1.11, 0.99
-1.11, 1.00
-1.11, 1.00
-1.11, 1.00
-1.11, 1.00
-1.11, 1.00
-1.11, 1.00
-1.12, 1.00
-1.12, 1.00
-1.12, 1.01
-1.12, 1.01
-1.12, 1.01
-1.13, 1.02
-1.13, 1.02
-1.13, 1.02
-1.14, 1.02
-1.13, 1.02
-1.13, 1.02
-1.13, 1.02
-1.14, 1.02
-1.14, 1.02
-1.14, 1.02
-1.14, 1.03
-1.15, 1.03
-1.15, 1.03
-1.14, 1.03
-1.15, 1.03
-1.15, 1.03
-1.14, 1.03
-1.15, 1.03
-1.15, 1.03
-1.14, 1.02
-1.14, 1.02
-1.14, 1.02
-1.13, 1.02
-1.13, 1.02
-1.13, 1.02
-1.12, 1.01
-1.11, 1.00
-1.11, 1.00
-1.11, 1.00
-1.10, 0.99
-1.08, 0.98
-1.08, 0.98
-1.09, 0.98
-1.08, 0.98
-1.07, 0.97
-1.08, 0.98
-1.07, 0.97
-1.07, 0.98
-1.07, 0.97
-1.07, 0.97
-1.07, 0.98
-1.06, 0.97
-1.06, 0.97
-1.06, 0.97
-1.07, 0.98
-1.07, 0.97
-1.07, 0.98
-1.07, 0.98
-1.08, 0.98
-1.08, 0.99
-1.08, 0.99
-1.08, 0.99
-1.08, 1.00
-1.09, 1.00
-1.09, 1.01
-1.09, 1.01
-1.09, 1.01
-1.10, 1.01
-1.10, 1.02
-1.10, 1.02
-1.10, 1.02
-1.11, 1.02
-1.11, 1.03
-1.11, 1.02
-1.11, 1.03
-1.12, 1.04
-1.12, 1.03
-1.12, 1.03
-1.12, 1.03
-1.12, 1.03
-1.11, 1.03
-1.11, 1.02
-1.11, 1.02
-1.10, 1.01
-1.10, 1.01
-1.10, 1.01
-1.09, 0.99
-1.09, 0.99
-1.09, 0.99
-1.08, 0.99
-1.08, 0.99
-1.08, 0.98
-1.08, 0.98
-1.08, 0.97
-1.08, 0.97
-1.08, 0.97
-1.08, 0.97
-1.08, 0.97
-1.09, 0.98
-1.09, 0.98
-1.09, 0.98
-1.10, 0.98
-1.10, 0.99
-1.11, 0.99
-1.11, 0.99
-1.11, 0.99
-1.11, 0.99
-1.11, 1.00
-1.12, 1.00
-1.12, 1.00
-1.12, 1.00
-1.12, 1.00
-1.13, 1.01
-1.13, 1.01
-1.13, 1.01
-1.13, 1.01
-1.13, 1.01
-1.13, 1.01
-1.13, 1.01
-1.13, 1.01
-1.13, 1.00
-1.12, 1.00
-1.12, 1.00
-1.12, 1.00
-1.12, 1.00
-1.11, 0.99
-1.11, 0.98
-1.11, 0.99
-1.11, 0.98
-1.10, 0.97
-1.10, 0.97
-1.10, 0.97
-1.10, 0.97
-1.10, 0.97
-1.10, 0.97
-1.10, 0.97
-1.10, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.13, 0.99
-1.12, 0.98
-1.12, 0.98
-1.13, 0.99
-1.13, 0.98
-1.12, 0.98
-1.12, 0.98
-1.13, 0.99
-1.12, 0.98
-1.12, 0.98
-1.13, 0.99
-1.12, 0.98
-1.12, 0.98
-1.13, 0.99
-1.13, 0.99
-1.12, 0.99
-1.12, 0.99
-1.13, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.13, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.99
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.12, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.98
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.11, 0.97
-1.10, 0.96
-1.10, 0.96
-1.10, 0.96
-1.09, 0.95
-1.09, 0.95
-1.09, 0.95
-1.08, 0.94
-1.07, 0.94
-1.06, 0.93
-1.04, 0.91
-1.01, 0.90
-0.99, 0.88
-0.97, 0.87
-0.93, 0.84
-0.90, 0.81
-0.88, 0.80
-0.84, 0.77
-0.80, 0.75
-0.76, 0.74
-0.72, 0.71
-0.68, 0.70
-0.63, 0.70
-0.60, 0.70
-0.57, 0.67
-0.54, 0.69
-0.51, 0.71
-0.50, 0.72
-0.47, 0.71
-0.45, 0.72
-0.45, 0.74
-0.44, 0.76
-0.42, 0.76
-0.42, 0.79
-0.41, 0.80
-0.41, 0.82
-0.40, 0.84
-0.40, 0.84
-0.42, 0.85
-0.43, 0.87
-0.44, 0.88
-0.43, 0.88
-0.45, 0.88
-0.50, 0.91
-0.51, 0.91
-0.48, 0.90
-0.45, 0.89
-0.42, 0.88
-0.64, 0.95
-0.69, 0.97
-0.69, 0.98
-0.73, 0.99
-0.76, 0.99
-0.78, 1.00
-0.80, 1.01
-0.82, 1.02
-0.84, 1.03
-0.87, 1.05
-0.89, 1.06
-0.90, 1.06
-0.93, 1.07
-0.95, 1.09
-0.96, 1.09
-0.98, 1.10
-0.99, 1.09
-1.00, 1.09
-1.02, 1.10
-1.02, 1.10
-1.02, 1.10
-1.03, 1.10
-1.04, 1.10
-1.03, 1.09
-1.02, 1.09
-1.02, 1.09
-1.02, 1.08
-1.30, 1.41
-1.31, 1.42
-1.31, 1.42
-1.31, 1.42
-1.30, 1.41
-1.30, 1.41
-1.30, 1.41
-1.30, 1.41
-1.30, 1.41
-1.30, 1.41
-1.30, 1.41
-1.30, 1.40
-1.29, 1.40
-1.29, 1.40
-1.28, 1.41
-1.28, 1.41
-1.28, 1.40
-1.27, 1.40
-1.27, 1.40
-1.27, 1.40
-1.26, 1.39
-1.26, 1.39
-1.25, 1.38
-1.23, 1.37
-1.23, 1.36
-1.21, 1.35
-1.19, 1.33
-1.18, 1.32
-1.16, 1.30
-1.14, 1.28
-1.13, 1.27
-1.11, 1.25
-0.94, 0.97
-0.93, 0.92
-0.91, 0.88
-0.89, 0.79
-0.88, 0.67
-0.87, 0.60
-0.85, 0.54
-0.84, 0.54
-0.83, 0.53
-0.81, 0.52
-0.65, 0.51
-0.64, 0.51
-0.54, 0.51
-0.41, 0.51
-0.30, 0.51
-0.25, 0.51
-0.25, 0.51
-0.27, 0.51
-0.29, 0.51
-0.31, 0.51
-0.30, 0.51
-0.31, -0.10
-0.32, -0.19
-0.33, -0.19
-0.69, 0.79
-0.69, 0.78
-0.69, 0.78
-0.69, 0.78
-0.69, 0.79
-0.69, 0.78
-0.69, 0.78
-0.69, 0.78
-0.69, 0.78
-0.70, 0.78
-0.69, 0.78
-0.70, 0.78
-0.70, 0.78
-0.70, 0.78
-0.70, 0.78
-0.70, 0.78
-0.70, 0.78
-0.69, 0.78
-0.69, 0.78
-0.69, 0.78
-0.69, 0.78
-0.68, 0.78
-0.68, 0.78
-0.68, 0.78
-0.68, 0.78
-0.68, 0.78
-0.68, 0.78
-0.67, 0.78
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.79
-0.67, 0.78
-0.66, 0.78
-0.66, 0.78
-0.66, 0.78
-0.66, 0.78
-0.66, 0.77
-0.66, 0.77
-0.65, 0.77
-0.65, 0.77
-0.65, 0.76
-0.65, 0.76
-0.65, 0.76
-0.64, 0.76
-0.64, 0.75
-0.64, 0.75
-0.64, 0.75
-0.64, 0.75
-0.64, 0.75
-0.64, 0.74
-0.64, 0.74
-0.64, 0.74
-0.64, 0.73
-0.64, 0.73
-0.64, 0.73
-0.64, 0.73
-0.63, 0.73
-0.63, 0.73
-0.63, 0.73
-0.63, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.62, 0.72
-0.61, 0.72
-0.61, 0.72
-0.61, 0.72
-0.60, 0.72
-0.60, 0.72
-0.60, 0.71
-0.60, 0.71
-0.60, 0.71
-0.60, 0.71
-0.60, 0.71
-0.60, 0.71
-0.60, 0.71
-0.60, 0.71
-0.60, 0.70
-0.60, 0.71
-0.60, 0.70
-0.60, 0.70
-0.60, 0.70
-0.59, 0.70
-0.59, 0.70
-0.60, 0.70
-0.59, 0.70
-0.59, 0.70
-0.59, 0.70
-0.59, 0.70
-0.59, 0.70
-0.59, 0.70
-0.58, 0.70
-0.58, 0.69
-0.59, 0.69
-0.58, 0.69
-0.59, 0.70
-0.58, 0.69
-0.58, 0.69
-0.58, 0.69
-0.58, 0.69
-0.58, 0.68
-0.57, 0.68
-0.57, 0.67
-0.56, 0.67
-0.56, 0.67
-0.55, 0.66
-0.55, 0.66
-0.54, 0.65
-0.53, 0.64
-0.52, 0.64
-0.51, 0.64
-0.50, 0.62
-0.49, 0.61
-0.50, 0.61
-0.49, 0.60
-0.49, 0.59
-0.49, 0.60
-0.49, 0.62
-0.50, 0.62
-0.49, 0.61
-0.49, 0.62
-0.51, 0.63
-0.51, 0.63
-0.51, 0.64
-0.50, 0.63
-0.51, 0.67
-0.51, 0.68
-0.56, 0.70
-0.57, 0.71
-0.54, 0.71
-0.55, 0.73
-0.56, 0.73
-0.57, 0.74
-0.58, 0.76
-0.60, 0.77
-0.61, 0.78
-0.61, 0.79
-0.64, 0.81
-0.65, 0.82
-0.65, 0.80
-0.67, 0.82
-0.68, 0.83
-0.68, 0.83
-0.70, 0.85
-0.71, 0.85
-0.70, 0.84
-0.72, 0.87
-0.72, 0.87
-0.72, 0.87
-0.74, 0.88
-0.74, 0.87
-0.75, 0.87
-0.76, 0.88
-0.76, 0.89
-0.77, 0.90
-0.76, 0.89
-0.76, 0.88
-0.76, 0.88
-0.77, 0.88
-0.76, 0.88
-0.74, 0.87
-0.74, 0.88
-0.74, 0.89
-0.74, 0.88
-0.74, 0.89
-0.75, 0.89
-0.74, 0.89
-0.74, 0.89
-0.74, 0.89
-0.74, 0.89
-0.74, 0.88
-0.74, 0.89
-0.75, 0.89
-0.75, 0.89
-0.74, 0.88
-0.73, 0.89
-0.72, 0.89
-0.72, 0.88
-0.72, 0.89
-0.73, 0.90
-0.73, 0.90
-0.73, 0.90
-0.73, 0.90
-0.73, 0.90
-0.72, 0.90
-0.72, 0.91
-0.72, 0.90
-0.72, 0.91
-0.72, 0.90
-0.71, 0.90
-0.71, 0.89
-0.70, 0.89
-0.70, 0.89
-0.70, 0.89
-0.69, 0.88
-0.69, 0.88
-0.70, 0.88
-0.70, 0.88
-0.71, 0.89
-0.71, 0.89
-0.72, 0.90
-0.73, 0.91
-0.73, 0.91
-0.74, 0.92
-0.75, 0.93
-0.76, 0.94
-0.76, 0.94
-0.77, 0.95
-0.78, 0.96
-0.79, 0.97
-0.80, 0.98
-0.81, 0.99
-0.81, 0.99
-0.80, 0.98
-0.80, 0.98
-0.80, 0.98
-0.81, 0.99
-0.77, 0.97
-0.79, 0.98
-0.80, 0.99
-0.81, 1.01
-0.79, 0.97
-0.77, 0.97
-0.77, 0.97
-0.74, 0.95
-0.74, 0.95
-0.71, 0.92
-0.72, 0.91
-0.70, 0.89
-0.70, 0.89
-0.68, 0.86
-0.66, 0.84
-0.65, 0.83
-0.62, 0.81
-0.61, 0.80
-0.59, 0.78
-0.58, 0.77
-0.56, 0.75
-0.55, 0.74
-0.54, 0.72
-0.54, 0.71
-0.54, 0.70
-0.54, 0.70
-0.53, 0.68
-0.53, 0.67
-0.55, 0.67
-0.54, 0.66
-0.54, 0.65
-0.53, 0.64
-0.52, 0.63
-0.52, 0.62
-0.51, 0.61
-0.53, 0.64
-0.52, 0.63
-0.56, 0.65
-0.57, 0.66
-0.55, 0.63
-0.54, 0.65
-0.53, 0.65
-0.57, 0.68
-0.56, 0.67
-0.56, 0.67
-0.56, 0.68
-0.57, 0.71
-0.57, 0.70
-0.57, 0.69
-0.58, 0.72
-0.59, 0.72
-0.60, 0.74
-0.65, 0.79
-0.65, 0.79
-0.62, 0.76
-0.65, 0.80
-0.70, 0.85
-0.66, 0.80
-0.66, 0.79
-0.70, 0.83
-0.73, 0.86
-0.71, 0.84
-0.73, 0.85
-0.78, 0.90
-0.76, 0.90
-0.76, 0.89
-0.78, 0.92
-0.77, 0.92
-0.80, 0.94
-0.83, 0.96
-0.85, 0.97
-0.89, 0.99
-0.92, 1.01
-0.96, 1.05
-1.01, 1.08
-1.07, 1.12
-1.08, 1.13
-1.12, 1.16
-1.16, 1.18
-1.20, 1.21
-1.22, 1.24
-1.25, 1.27
-1.28, 1.29
-1.30, 1.30
-1.32, 1.33
-1.36, 1.35
-1.36, 1.35
-1.37, 1.37
-1.37, 1.37
-1.38, 1.37
-1.41, 1.40
-1.42, 1.40
-1.42, 1.40
-1.43, 1.40
-1.43, 1.40
-1.43, 1.41
-1.43, 1.40
-1.44, 1.41
-1.44, 1.40
-1.43, 1.40
-1.43, 1.41
-1.44, 1.40
-1.43, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.41
-1.44, 1.40
-1.44, 1.41
-1.44, 1.41
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.39
-1.44, 1.39
-1.44, 1.39
-1.44, 1.39
-1.44, 1.39
-1.44, 1.39
-1.44, 1.39
-1.44, 1.39
-1.44, 1.40
-1.44, 1.39
-1.44, 1.40
-1.45, 1.40
-1.44, 1.40
-1.44, 1.39
-1.45, 1.40
-1.45, 1.40
-1.45, 1.40
-1.45, 1.40
-1.44, 1.40
-1.45, 1.40
-1.45, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.44, 1.40
-1.45, 1.40
-1.44, 1.40
-1.44, 1.40
-1.45, 1.40
-1.45, 1.40
-1.44, 1.40
-1.45, 1.40
-1.45, 1.40
-1.45, 1.40
-1.45, 1.40
-1.45, 1.41
-1.45, 1.40
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.44, 1.41
-1.45, 1.41
-1.44, 1.41
-1.44, 1.41
-1.45, 1.41
-1.45, 1.41
-1.44, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.41
-1.45, 1.42
-1.45, 1.41
-1.45, 1.41
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.45, 1.42
-1.46, 1.42
-1.46, 1.43
-1.46, 1.42
-1.46, 1.42
-1.46, 1.43
-1.46, 1.42
-1.46, 1.43
-1.46, 1.43
-1.46, 1.43
-1.45, 1.42
-1.46, 1.43
-1.46, 1.43
-1.46, 1.43
