1.72227368173219, -0.643319506539801, 2.67716393314776
1.72484633432928, -0.641978918032865, 2.67775802532395
1.72534587154191, -0.638596847395208, 2.67735812175663
1.7257663164121, -0.63734615601124, 2.67731521675722
1.72618953526333, -0.633081953704441, 2.67584745867464
1.72651505917787, -0.632269448491703, 2.67579869204008
1.72765143057934, -0.629798655540621, 2.67504545889768
1.7304998345619, -0.621807484320863, 2.6738332604963
1.73061863557657, -0.621563176623274, 2.67347433949441
1.73088829035357, -0.621028066113592, 2.67342544168895
1.73220743484004, -0.618489731048865, 2.67338294665216
1.73187615014512, -0.61977245632751, 2.67377189454634
1.73194422271639, -0.619020909015382, 2.67312765605871
1.73351673706816, -0.61714808188331, 2.67271807700191
1.73431464426768, -0.615871361855649, 2.67260554959195
1.73479222724593, -0.614769895694141, 2.67234508787194
1.73518505768746, -0.613149117141904, 2.67165497603534
1.73512842579951, -0.613290348098521, 2.67179598804578
1.7355480734604, -0.612751634404011, 2.67176245162332
1.73508287210864, -0.612540889326749, 2.67114248503051
1.73516596219819, -0.611880736084404, 2.67083685328793
1.73536256917967, -0.611959033901698, 2.67105855015406
1.73568099977158, -0.611523785963159, 2.67101339308631
1.73603852578551, -0.610869257149575, 2.67077062303209
1.73640517489421, -0.610352750468249, 2.67061211686757
1.73597809027034, -0.609334424317874, 2.67028394752697
1.7362968391252, -0.608885038010528, 2.67022691383363
1.73640624102272, -0.606927460364376, 2.66975352367784
1.73718418504569, -0.602916165795263, 2.66868399245067
1.73733601636417, -0.602317866136169, 2.66881798561303
1.73773023678983, -0.601566530706659, 2.66869519786753
1.73771578436993, -0.600816757924274, 2.66846892608399
1.73807212229229, -0.599630375128012, 2.66788515094493
1.73820472381334, -0.596649419755169, 2.66694863784095
1.73791461228925, -0.595051319065114, 2.66640595957718
1.73823434987107, -0.594134292265525, 2.66619767569477
1.73877730176242, -0.593344638332207, 2.66574096817321
1.73912785512625, -0.591763387376693, 2.6652901170766
1.73938718216253, -0.592009163802305, 2.66547293634279
